rest_name,ratings,location,num_reviews,city,cuisine_type
Top-d Seafood Restaurant (Taoyuan),3.9,Taoyuan District,65,Taoyuan,chinese
Top-d Seafood Restaurant (Taoyuan),3.9,Taoyuan District,65,Taoyuan,seafoodopen
Top-d Seafood Restaurant (Taoyuan),3.9,Taoyuan District,65,Taoyuan,nowmenu
Yangmei Shouwu Hakka Seafood,3.8,Yangmei District,6,Taoyuan,asian
Yangmei Shouwu Hakka Seafood,3.8,Yangmei District,6,Taoyuan,taiwanese
Hakka Shallot Noodles,3.8,Yangmei District,6,Taoyuan,asian
Hakka Shallot Noodles,3.8,Yangmei District,6,Taoyuan,taiwanese
KaiFun Together - Zhongli,4.3,Zhongli District,18,Taoyuan,open
KaiFun Together - Zhongli,4.3,Zhongli District,18,Taoyuan,nowmenu
Aegean Sea Shore Cafe,4.3,Xinwu District,3,Taoyuan,italianopens
Aegean Sea Shore Cafe,4.3,Xinwu District,3,Taoyuan,in
Aegean Sea Shore Cafe,4.3,Xinwu District,3,Taoyuan,8
Aegean Sea Shore Cafe,4.3,Xinwu District,3,Taoyuan,min
Sunrise Golf & Country Club,4.1,Yangmei District,15,Taoyuan,fusion
Formosa Chang - Taoyuan Erhang,3.8,Dayuan District,16,Taoyuan,open
Formosa Chang - Taoyuan Erhang,3.8,Dayuan District,16,Taoyuan,now
Littlehill. Life,4.4,Longtan District,8,Taoyuan,opens
Littlehill. Life,4.4,Longtan District,8,Taoyuan,in
Littlehill. Life,4.4,Longtan District,8,Taoyuan,8
Littlehill. Life,4.4,Longtan District,8,Taoyuan,min
Shiyuan Huoyu Restaurant,4.7,Longtan District,3,Taoyuan,chineseopen
Shiyuan Huoyu Restaurant,4.7,Longtan District,3,Taoyuan,now
Bonew Cafe',4.5,Longtan District,4,Taoyuan,cafe
Bonew Cafe',4.5,Longtan District,4,Taoyuan,northern
Bonew Cafe',4.5,Longtan District,4,Taoyuan,italian
Thai Town Cuisine - Taoyuan Zhongzheng Store,4.3,Taoyuan District,39,Taoyuan,thai
Yentl Pasta - Linkou,4.5,Guishan District,4,Taoyuan,italian
Orchard Cafe - Orchard Park,3.9,Dayuan District,112,Taoyuan,international
Chiuan Jia Fu Hakka Cuisine Restaurant,4.6,Zhongli District,8,Taoyuan,asian
Chiuan Jia Fu Hakka Cuisine Restaurant,4.6,Zhongli District,8,Taoyuan,taiwanese
Yulan Huoyu Restaurant,4,Longtan District,2,Taoyuan,chinese
Yulan Huoyu Restaurant,4,Longtan District,2,Taoyuan,seafoodopen
Yulan Huoyu Restaurant,4,Longtan District,2,Taoyuan,now
Lao Di Fang Restaurant,4.5,Longtan District,2,Taoyuan,asian
Lao Di Fang Restaurant,4.5,Longtan District,2,Taoyuan,taiwanese
Tina Kitchen,3.8,Bade District,11,Taoyuan,fusion
Green Herb Cuisine,5,Taoyuan District,2,Taoyuan,international
Green Herb Cuisine,5,Taoyuan District,2,Taoyuan,fusionopen
Green Herb Cuisine,5,Taoyuan District,2,Taoyuan,nowmenu
Little Mongolian Taoyuan,4,Taoyuan District,107,Taoyuan,chineseopens
Little Mongolian Taoyuan,4,Taoyuan District,107,Taoyuan,in
Little Mongolian Taoyuan,4,Taoyuan District,107,Taoyuan,8
Little Mongolian Taoyuan,4,Taoyuan District,107,Taoyuan,min
Red Barn BBQ Kitchen,4.2,Luzhu District,5,Taoyuan,mexican
Red Barn BBQ Kitchen,4.2,Luzhu District,5,Taoyuan,chineseclosed
Red Barn BBQ Kitchen,4.2,Luzhu District,5,Taoyuan,now
Back Street Office,4.2,Daxi District,5,Taoyuan,cafe
Frank's Texas Bbq,4.1,Daxi District,10,Taoyuan,american
Frank's Texas Bbq,4.1,Daxi District,10,Taoyuan,barbecueopens
Frank's Texas Bbq,4.1,Daxi District,10,Taoyuan,in
Frank's Texas Bbq,4.1,Daxi District,10,Taoyuan,8
Frank's Texas Bbq,4.1,Daxi District,10,Taoyuan,min
Lifestyle Book Store,4.6,Pingzhen District,7,Taoyuan,cafe
Stanley’s Steakhouse,4,Zhongli District,1,Taoyuan,steakhouse
Nan Bei He Noodles Diner,4,Yangmei District,7,Taoyuan,asian
The Black Apartment Coffee and Art Gallery,4.7,Yangmei District,7,Taoyuan,italian
The Black Apartment Coffee and Art Gallery,4.7,Yangmei District,7,Taoyuan,american
Dim Sum Master - Ba De/Guang Feng,3.1,Bade District,7,Taoyuan,asian
A Pi Po Herb Stew Spare Rib,4,Yangmei District,3,Taoyuan,asian
A Pi Po Herb Stew Spare Rib,4,Yangmei District,3,Taoyuan,taiwanese
Wulao Zhongzheng,4.2,Taoyuan District,60,Taoyuan,asian
Wulao Zhongzheng,4.2,Taoyuan District,60,Taoyuan,taiwanese
Ba Fung Hakka Restaurant,3.5,Yangmei District,13,Taoyuan,asian
Ba Fung Hakka Restaurant,3.5,Yangmei District,13,Taoyuan,taiwanese
Yi Fan Di Sukiyaki,4.2,Taoyuan District,23,Taoyuan,japanese
Monet Coffee-Yong An,4.5,Xinwu District,2,Taoyuan,cafe
Monet Coffee-Yong An,4.5,Xinwu District,2,Taoyuan,fast
Monet Coffee-Yong An,4.5,Xinwu District,2,Taoyuan,food
Wonder Garden,4.6,Pingzhen District,7,Taoyuan,chinese
Lao Sichuan Spicy Hot Pot,4.1,Taoyuan District,43,Taoyuan,chinese
Lao Sichuan Spicy Hot Pot,4.1,Taoyuan District,43,Taoyuan,asian
Momo Paradise Zhongli Dajiang,3.7,Zhongli District,54,Taoyuan,open
Momo Paradise Zhongli Dajiang,3.7,Zhongli District,54,Taoyuan,now
Lanting Moon,5,Longtan District,1,Taoyuan,chinese
Lanting Moon,5,Longtan District,1,Taoyuan,contemporary
Ming Shi Fu Seafood,4.3,Dayuan District,7,Taoyuan,seafood
Pizza Rock Taiwan - Taoyuan Branch,4.8,Taoyuan District,6,Taoyuan,italian
Pizza Rock Taiwan - Taoyuan Branch,4.8,Taoyuan District,6,Taoyuan,american
Sun Dong Bao Niu Pai   Zhong Li Jian Xing,3.6,Zhongli District,8,Taoyuan,steakhouse
Sun Dong Bao Niu Pai   Zhong Li Jian Xing,3.6,Zhongli District,8,Taoyuan,asian
Ate Marita Cold Noodle House,5,Zhongli District,6,Taoyuan,filipino
Ate Marita Cold Noodle House,5,Zhongli District,6,Taoyuan,asian
Green Breeze Prairie,3.8,Pingzhen District,12,Taoyuan,fusion
Yakiyan O-NiKU - Taoyuan Tong Ling,4.6,Taoyuan District,67,Taoyuan,asian
